,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
703950,703950,Just Fishing,Just Fishing LLC,Just Fishing LLC,,635,196,0,"200,000 .. 500,000",103,0,104,0,0,0,0,48
555210,555210,Trick and Treat - Visual Novel,Eternal Night Studios,"Alberto Herrera, Ziel Graywords, Stw projects",,3095,364,0,"200,000 .. 500,000",167,0,212,0,0,0,0,4
265770,265770,Cannons Lasers Rockets,Net Games Laboratory,Net Games Distribution LTD,,131,400,0,"200,000 .. 500,000",32,0,49,0,0,0,0,0
1273710,1273710,King of Crabs,"Robot Squid, Spilt Milk Studios",Robot Squid,,1892,699,0,"200,000 .. 500,000",0,0,0,0,0,0,0,229
876330,876330,Revelation Online,Netease Games,MY.GAMES,,311,319,0,"200,000 .. 500,000",334,350,356,350,0,0,0,56
387970,387970,Clown House (Palyaço Evi),"gord10, Aslan Game Studio",Aslan Game Studio,,497,551,0,"200,000 .. 500,000",7,0,11,0,0,0,0,0
319570,319570,Heroes of SoulCraft - Arcade MOBA,MobileBits,MobileBits,,191,289,0,"200,000 .. 500,000",5,0,5,0,0,0,0,2
1340530,1340530,Mr. Prepper: Prologue,Rejected Games Sp. z o.o.,PlayWay S.A.,,901,176,0,"200,000 .. 500,000",0,0,0,0,0,0,0,72
883860,883860,Cadria Item Shop,Orange Cat Studio,BEST KIRIN GLOBAL LIMITED,,821,315,0,"200,000 .. 500,000",8862,1658,13197,1658,0,0,0,753
638490,638490,Soldat,"Transhuman Design, Soldat Team",Transhuman Design,,919,50,0,"200,000 .. 500,000",27,0,38,0,0,0,0,41
519140,519140,Minds Eyes,Stanislaw Truchowski,TurnVex,,842,349,0,"200,000 .. 500,000",130,0,198,0,0,0,0,3
897450,897450,The Survivalists,Team17 Digital Ltd,Team17 Digital Ltd,,648,468,0,"200,000 .. 500,000",89,0,89,0,2499,2499,0,163
369400,369400,Let the Cat in,Eforb,Eforb,,802,237,0,"200,000 .. 500,000",26,0,17,0,0,0,0,1
534220,534220,Dragon's Sin,Fate Dragon Studio,Fate Dragon Studio,,310,153,0,"200,000 .. 500,000",22,0,39,0,0,0,0,1
447270,447270,IKEA VR Experience,IKEA Communications AB,IKEA Communications AB,,219,85,0,"200,000 .. 500,000",3,0,4,0,0,0,0,1
735850,735850,Trailer Park Boys: Greasy Money,East Side Games,East Side Games,,714,188,0,"200,000 .. 500,000",97,0,97,0,0,0,0,307
779650,779650,Ready Player One: OASIS beta,Directive Games Limited,Vive Studios,,265,163,0,"200,000 .. 500,000",53,0,57,0,0,0,0,4
545650,545650,High Profits,Double Coconut,Double Coconut,,453,502,0,"200,000 .. 500,000",139,0,144,0,0,0,0,21
708720,708720,Gridiron,1336Studios,1336Studios,,583,106,0,"200,000 .. 500,000",0,0,0,0,0,0,0,239
765710,765710,Light Bearers,"FAT BOMB STUDIOS, LLC","FAT BOMB STUDIOS, LLC",,711,91,0,"100,000 .. 200,000",85,19,66,19,0,0,0,8
360620,360620,Spellsworn,Frogsong Studios,Frogsong Studios,,974,131,0,"100,000 .. 200,000",113,0,113,0,0,0,0,17
642390,642390,Blocksworld,Linden Lab,Linden Lab,,381,272,0,"100,000 .. 200,000",883,0,1757,0,0,0,0,7
385370,385370,Radiator 2: Anniversary Edition,Robert Yang,Robert Yang,,2322,381,0,"100,000 .. 200,000",17,0,25,0,0,0,0,2
412400,412400,GASP,Dark Day Interactive,Dark Day Interactive,,324,1211,0,"100,000 .. 200,000",15,0,15,0,0,0,0,0
757130,757130,Paintball War,ShadowWolf Games,ShadowWolf Games,,452,623,0,"100,000 .. 200,000",6,0,6,0,0,0,0,0
771060,771060,Iron League,DEXINT GAMES,DEXINT GAMES,,577,227,0,"100,000 .. 200,000",16,0,23,0,0,0,0,1
421670,421670,CUPID - A free to play Visual Novel,Fervent,Afterthought Studios,,1028,145,0,"100,000 .. 200,000",1,0,2,0,0,0,0,5
294160,294160,Galcon 2: Galactic Conquest,"Hassey Enterprises, Inc.","Hassey Enterprises, Inc.",,678,123,0,"100,000 .. 200,000",22,0,20,0,0,0,0,4
340460,340460,Spartans Vs Zombies Defense,Lei,Lei,,331,394,0,"100,000 .. 200,000",168,0,168,0,0,0,0,2
542310,542310,Escape the Game,Simon Fredholm,Simon Fredholm,,1628,326,0,"100,000 .. 200,000",17,0,15,0,0,0,0,0
1182020,1182020,WGT Golf,Topgolf Media,Topgolf Media,,474,280,0,"100,000 .. 200,000",55,0,65,0,0,0,0,216
429540,429540,Prime World: Defenders 2,Nival,Nival,,1286,318,0,"100,000 .. 200,000",116,0,229,0,0,0,0,101
392950,392950,Lost Lands: A Hidden Object Adventure,FIVE-BN GAMES,FIVE-BN GAMES,,4245,502,0,"100,000 .. 200,000",24,0,24,0,0,0,0,47
351800,351800,Dev Guy,Daniel Jonathan Bourke,Project Tranquil,,1375,352,0,"100,000 .. 200,000",14,0,25,0,0,0,0,1
408900,408900,Unfortunate Spacemen,Geoff 'Zag' Keene,New Blood Interactive,,2394,471,0,"100,000 .. 200,000",126,111,124,116,0,0,0,406
878380,878380,Touhou Big Big Battle,MyACG Studio,MyACG Studio,,2616,608,0,"100,000 .. 200,000",259,245,64,245,0,0,0,61
660880,660880,b,u&i,u&i,,3219,334,0,"100,000 .. 200,000",7,0,8,0,0,0,0,6
407120,407120,Soccer Manager 2016,Soccer Manager Ltd,Soccer Manager Ltd,,507,212,0,"100,000 .. 200,000",18,0,26,0,0,0,0,0
888090,888090,TREE,The Strangers,The Strangers,,1622,106,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
915320,915320,Pixel Strike 3D,Vulcron,Vulcron,,1602,690,0,"100,000 .. 200,000",0,0,0,0,0,0,0,178
414730,414730,Epic Clicker Journey,Cleversan Software,Cleversan Software,,463,213,0,"100,000 .. 200,000",58,0,81,0,0,0,0,1
959080,959080,Unsung Warriors - Prologue,"Osarion, Mountaineer","Osarion, Mountaineer",,1060,56,0,"100,000 .. 200,000",0,0,0,0,0,0,0,5
669580,669580,The Ultimatest Battle,Ediogames,Ediogames,,406,120,0,"100,000 .. 200,000",131,0,240,0,0,0,0,0
708420,708420,Broken Ground,Bad Viking,Bad Viking,,281,112,0,"100,000 .. 200,000",579,0,1139,0,0,0,0,0
454600,454600,Age of Cavemen,Fuero Games,Fuero Games,,302,244,0,"100,000 .. 200,000",109,0,149,0,0,0,0,1
1108560,1108560,罪業狂襲FrenzyRetribution,FrenzyZoneGameworkshop,FunTech,,933,284,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2
1094030,1094030,Lurk in the Dark : Prologue,IDEA FRUITION,IDEA FRUITION,,999,112,0,"100,000 .. 200,000",0,0,0,0,0,0,0,9
505750,505750,Trimmer Tycoon,Improx Games,Improx Games,,440,239,0,"100,000 .. 200,000",30,0,41,0,0,0,0,1
416450,416450,Emporea: Realms of War and Magic,Pixel Federation,Pixel Federation,,285,146,0,"100,000 .. 200,000",13292,0,13292,0,0,0,0,57
500710,500710,Wild Terra Online,Juvty Worlds Ltd.,Juvty Worlds Ltd.,,933,603,0,"100,000 .. 200,000",515,0,392,0,0,0,0,34
567630,567630,Blood of Steel,YC Games,YC Games,,755,200,0,"100,000 .. 200,000",27,25,27,25,0,0,0,1445
534820,534820,Heroes Evolved,Net Dragon,R2Games,,356,301,0,"100,000 .. 200,000",74,0,74,0,0,0,0,0
1093720,1093720,SlipSlop: World's Hardest Platformer Game,10F,10F,,1524,329,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1159660,1159660,Moe Era,Comfy Company,Comfy Company,,2478,345,0,"100,000 .. 200,000",0,0,0,0,0,0,0,23
815260,815260,Lords of Kingdoms,ThankGame.com,ThankGame.com,,18,36,0,"100,000 .. 200,000",0,0,0,0,0,0,0,3
365070,365070,One Manga Day,DeXP,"DeXP, MyLifeGame.RU",,531,362,0,"100,000 .. 200,000",40,0,43,0,0,0,0,0
682290,682290,Zeus' Battlegrounds,Industry Games,Industry Games,,518,401,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
784950,784950,CONFLICT OF NATIONS: WORLD WAR 3,Dorado Games,Dorado Games,,522,309,0,"100,000 .. 200,000",3893,0,3893,0,0,0,0,366
518660,518660,Zone4,"Infovine co.,Ltd.","Infovine co.,Ltd.",,345,244,0,"100,000 .. 200,000",188,0,193,0,0,0,0,0
1052070,1052070,Burning Daylight,Burning Daylight Team,Burning Daylight Team,,2278,288,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2
385890,385890,Golden Rush,Forbes Consult Ltd,ELYLAND  INVESTMENT COMPANY Ltd,,229,286,0,"100,000 .. 200,000",60,0,108,0,0,0,0,1
891040,891040,Pool 2D - Poolians,Poolians.com,ThankGame.com,,1051,239,0,"100,000 .. 200,000",0,0,0,0,0,0,0,157
673560,673560,IOSoccer,IOSoccer Team,IOSoccer Team,,533,182,0,"100,000 .. 200,000",2160,0,2186,0,0,0,0,42
920640,920640,Emitters - Drone Invasions,HYTEK94,Emitters,,2,0,0,"100,000 .. 200,000",0,0,0,0,799,799,0,0
805110,805110,P.A.S.,Eforb,Eforb,,376,452,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
435440,435440,Galaxy Control: 3D Strategy,FX Games Media,FX Games Media,,220,176,0,"100,000 .. 200,000",8,0,8,0,0,0,0,49
350990,350990,Bloodwood Reload,Luminy Studios,Luminy Studios,,135,225,0,"100,000 .. 200,000",37,0,37,0,0,0,0,0
452490,452490,The Cubicle.,"Roel van Beek, Jurgen Hoogeboom, Joppe de Graaf, Jesper van den Ende",Pelican Party Studios,,516,73,0,"100,000 .. 200,000",5,0,6,0,0,0,0,0
787790,787790,Epic Roller Coasters,B4T Games,B4T Games,,211,127,0,"100,000 .. 200,000",33,0,16,0,0,0,0,14
903730,903730,AXIOM SOCCER,Earthbound Games Ltd.,Earthbound Games Ltd.,,244,118,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
224000,224000,Project Eagle: A 3D Interactive Mars Base,Blackbird Interactive,Blackbird Interactive,,366,120,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
1072710,1072710,Soviet Jump Game,Fantastic Passion,Game Grumps,,989,227,0,"100,000 .. 200,000",68,0,94,0,0,0,0,13
17740,17740,Empires Mod,Empires,Empires,,781,133,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
442810,442810,UFO Online: Invasion,Bad Pixel,Bad Pixel,,300,227,0,"100,000 .. 200,000",0,0,0,0,0,0,0,24
442710,442710,Fantasy Tales Online,Cold Tea Studio,NA,,319,132,0,"100,000 .. 200,000",7,0,7,0,0,0,0,1
338000,338000,Echoes+,Binary Zoo,Kikiwik Games,,779,67,0,"100,000 .. 200,000",121,0,82,0,0,0,0,0
488430,488430,Galaxy in Turmoil,"Frontwire Studios, LLC","Frontwire Studios, LLC",,113,154,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
1266560,1266560,鋼鉄戦記C21,"CyberStep, Inc.","CyberStep, Inc.",,29,17,0,"100,000 .. 200,000",0,0,0,0,0,0,0,41
439370,439370,Midair,Archetype Studios,Archetype Studios,,462,370,0,"100,000 .. 200,000",14,0,16,0,0,0,0,0
596650,596650,Tap Adventure: Time Travel,Avallon Alliance,Panoramik inc,,531,292,0,"100,000 .. 200,000",138,0,265,0,0,0,0,17
1029500,1029500,中华三国志 the Three Kingdoms of China,中三之家,中三之家,,884,149,0,"100,000 .. 200,000",0,0,0,0,0,0,0,43
1048100,1048100,Peekaboo,Redaster Studio,Redaster Studio,,1275,317,0,"100,000 .. 200,000",98,68,148,68,499,499,0,54
531960,531960,Bloody Walls,L. Stotch,L. Stotch,,804,252,0,"100,000 .. 200,000",40,0,34,0,0,0,0,0
1292630,1292630,3on3 FreeStyle: Rebound,Joycity,Joycity,,256,204,0,"100,000 .. 200,000",355,0,355,0,0,0,0,55
1142130,1142130,They Can't Stop All Of Us,"B Michael B, ChainWave Games, Blake Gillman",ChainWave Games,,1196,358,0,"100,000 .. 200,000",0,0,0,0,0,0,0,7
1258040,1258040,Super Bernie World,Gamedevs for Bernie,Kitsune Games,,1492,517,0,"100,000 .. 200,000",0,0,0,0,0,0,0,14
492800,492800,Shonen Idle Z,Zakos Games,Zakos Games,,280,203,0,"100,000 .. 200,000",333,0,532,0,0,0,0,40
458960,458960,Winning Putt: Golf Online,"WEBZENONNET Co., Ltd.",BANDAI NAMCO Entertainment America,,373,198,0,"100,000 .. 200,000",103,0,107,0,0,0,0,0
283060,283060,Lucent Heart,Playcoo,Suba Games,,147,152,0,"100,000 .. 200,000",426,0,847,0,0,0,0,3
371310,371310,Karos Returns,Galaxy Gate,RedFox Games,,360,138,0,"100,000 .. 200,000",1,0,1,0,0,0,0,0
596940,596940,Hide and Seek,Llama Software,Llama Software,,128,210,0,"100,000 .. 200,000",4,0,6,0,0,0,0,1
1274450,1274450,Bear Party: Adventure,Klems,Klems,,1707,90,0,"100,000 .. 200,000",0,0,0,0,0,0,0,21
886250,886250,PokerStars VR,Lucky VR Inc.,The Stars Group Inc.,,1070,144,0,"100,000 .. 200,000",0,0,0,0,0,0,0,70
449040,449040,Jesus Christ RPG Trilogy,Wholetone Games,Wholetone Games,,1133,204,0,"100,000 .. 200,000",1886,0,1909,0,0,0,0,5
1133430,1133430,Ashes of Creation Apocalypse,"Intrepid Studios, Inc.","Intrepid Studios, Inc.",,298,530,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
744810,744810,A Raven Monologue,Mojiken,Toge Productions,,1849,106,0,"100,000 .. 200,000",4,0,4,0,0,0,0,0
1163130,1163130,Oasis VR,Oasis VR,Oasis VR Inc.,,1518,172,0,"100,000 .. 200,000",0,0,0,0,0,0,0,237
1073390,1073390,Aircar,"Giant Form Entertainment, LLC","Giant Form Entertainment, LLC",,1038,65,0,"100,000 .. 200,000",0,0,0,0,0,0,0,5
723610,723610,Dream Golf VR,Isaac Stearns,Isaac Stearns,,77,21,0,"100,000 .. 200,000",4,0,4,0,0,0,0,1
321840,321840,Rising Angels: Reborn,IDHAS Studios,Sekai Project,,472,116,0,"100,000 .. 200,000",11,0,11,0,0,0,0,0
422630,422630,Metaverse Construction Kit,Metaware,Metaware,,153,75,0,"100,000 .. 200,000",1,0,1,0,0,0,0,0
466940,466940,The Sandbox Evolution - Craft a 2D Pixel Universe!,PIXOWL INC.,PIXOWL INC.,,509,520,0,"100,000 .. 200,000",236,0,347,0,0,0,0,8
1170970,1170970,Marbles on Stream,Pixel by Pixel Studios Inc.,Pixel by Pixel Studios Inc.,,527,108,0,"100,000 .. 200,000",0,0,0,0,0,0,0,198
338810,338810,Demise of Nations,Noble Master LLC,Noble Master LLC,,298,77,0,"100,000 .. 200,000",664,0,667,0,0,0,0,13
1178050,1178050,狐の旅路,狐の旅路制作组,DZ,,1204,45,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2
377330,377330,Close Your Eyes [Old Version],Yai Gameworks,Yai Gameworks,,646,90,0,"100,000 .. 200,000",42,0,44,0,0,0,0,2
697610,697610,Idle Bouncer,Upturn Games,Upturn Games,,226,31,0,"100,000 .. 200,000",1299,13,2408,13,0,0,0,30
1008580,1008580,Overstep,Gamecan,Gamecan,,336,145,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
915580,915580,Dungeon Hunter Champions,Gameloft,Gameloft,,279,195,0,"100,000 .. 200,000",52,0,54,0,0,0,0,45
790650,790650,MARVEL END TIME ARENA,Smilegate Entertainment,Smilegate Entertainment,98,368,160,69,"100,000 .. 200,000",452,0,452,0,0,0,0,0
982510,982510,Dungeon Hunter 5,Gameloft,Gameloft,,150,154,0,"100,000 .. 200,000",22,0,38,0,0,0,0,22
368950,368950,Jigoku Kisetsukan: Sense of the Seasons,Emad,Emad,,1646,117,0,"100,000 .. 200,000",144,0,146,0,0,0,0,1
510660,510660,Big Bang Empire,Playata GmbH,European Games Group AG,,592,316,0,"100,000 .. 200,000",54,0,77,0,0,0,0,152
775220,775220,Crusaders of Light,Hong Kong Netease Interactive Entertainment Limited,Hong Kong Netease Interactive Entertainment Limited,,316,219,0,"100,000 .. 200,000",32,0,34,0,0,0,0,213
547010,547010,Terminal Hacker,Loej,Loej,,95,71,0,"100,000 .. 200,000",190,0,190,0,0,0,0,429
291150,291150,Evolution RTS,Forboding Angel,Aerosoft GmbH,,195,191,0,"100,000 .. 200,000",156,0,156,0,0,0,0,1
914700,914700,MINImax Tinyverse,Nimble Neuron,Nimble Neuron,,351,141,0,"100,000 .. 200,000",13,0,16,0,0,0,0,2
804270,804270,Chex Quest HD,"Team Chex Quest HD, Flight School Studio",General Mills,,890,232,0,"100,000 .. 200,000",0,0,0,0,0,0,0,5
1049660,1049660,stein.world,pg5-Studio,pg5-Studio,,352,212,0,"100,000 .. 200,000",0,0,0,0,0,0,0,20
648390,648390,Marie's Room,like Charlie,like Charlie,,4926,285,0,"100,000 .. 200,000",56,0,56,0,0,0,0,4
702320,702320,March of Empires,Gameloft,Gameloft,,488,284,0,"100,000 .. 200,000",9,0,9,0,0,0,0,1444
605610,605610,Dawn,Brave Rabbit Games,SMU Guildhall,,616,63,0,"100,000 .. 200,000",117,0,117,0,0,0,0,1
726910,726910,Star Wars: Droid Repair Bay,ILMxLAB,"Disney Platform Distribution, Inc.",,305,40,0,"100,000 .. 200,000",13,0,13,0,0,0,0,0
1344350,1344350,SUCCUBUS: Prologue,Madmind Studio,Madmind Studio,,2161,453,0,"100,000 .. 200,000",36,0,45,0,0,0,0,34
453890,453890,Black Rose,Sir Bedlam Productions,Sir Bedlam Productions,,637,154,0,"100,000 .. 200,000",28,0,39,0,0,0,0,4
600750,600750,Star Trek Timelines,Tilting Point,Tilting Point,,546,318,0,"100,000 .. 200,000",1,0,1,0,0,0,0,312
396280,396280,Anarchy Online,Funcom,Funcom,,123,24,0,"100,000 .. 200,000",1,0,1,0,0,0,0,5
1114860,1114860,Hobs,tenekekafalarstudios,tenekekafalarstudios,,1077,168,0,"100,000 .. 200,000",0,0,0,0,0,0,0,9
1306580,1306580,Left on Read,Weston Bell-Geddes,"Spookulele Games, Silver Side Studios",,2089,384,0,"100,000 .. 200,000",0,0,0,0,0,0,0,14
668170,668170,Incline,Homewreckers Studio,Homewreckers Studio,,203,207,0,"100,000 .. 200,000",3,0,4,0,0,0,0,0
329790,329790,Krosmaster Arena,Ankama Studio,Ankama Games,,186,109,0,"100,000 .. 200,000",19,0,19,0,0,0,0,0
521570,521570,You Have 10 Seconds 2,Tamationgames,Tamationgames,,586,65,0,"100,000 .. 200,000",7,0,10,0,0,0,0,0
1096200,1096200,The Orville - Interactive Fan Experience,Messy Desk Interactive,Messy Desk Interactive,,601,65,0,"100,000 .. 200,000",0,0,0,0,0,0,0,5
381560,381560,Epic Cards Battle(TCG),momoStorm Entertainment,momoStorm Entertainment,,383,365,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2
360730,360730,Cards and Castles,Red Team Games,Red Team Games,,520,193,0,"100,000 .. 200,000",232,0,266,0,0,0,0,10
524970,524970,Helmet Heroes,Helmet Games,Helmet Games,,397,380,0,"100,000 .. 200,000",33,0,54,0,0,0,0,18
257710,257710,Max Gentlemen,The Men Who Wear Many Hats,The Men Who Wear Many Hats,,789,116,0,"100,000 .. 200,000",50,0,53,0,0,0,0,0
1063770,1063770,Pew Dew Redemption,Enki,Enki,,1420,241,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
649900,649900,Mini Guns - Omega Wars,"Riposte Games &amp; Co, Inc","Riposte Games &amp; Co, Inc",,245,146,0,"100,000 .. 200,000",13,0,13,0,0,0,0,22
334030,334030,Epic Arena,Shadow Masters,Shadow Masters,,191,100,0,"100,000 .. 200,000",81,0,154,0,0,0,0,2
431540,431540,Frosty Kiss,"2Chance Projects, IIchan Eroge Team",2Chance Projects,,1196,130,0,"100,000 .. 200,000",38,0,43,0,0,0,0,0
394120,394120,Atom Universe,Atom Republic,Atom Republic,,164,244,0,"100,000 .. 200,000",16,0,16,0,0,0,0,1
460060,460060,Varenje,Play Cute,JoyBits Ltd.,,901,123,0,"100,000 .. 200,000",69,0,119,0,0,0,0,4
393930,393930,RoShamBo,Blam! Games LLC,Blam! Games LLC,,284,157,0,"100,000 .. 200,000",9,0,9,0,0,0,0,0
528740,528740,Operation: New Earth,Hunted Cow Studios,Hunted Cow Studios,,242,207,0,"100,000 .. 200,000",2,0,2,0,0,0,0,163
723790,723790,The Pirate: Plague of the Dead,Home Net Games,Home Net Games,,318,103,0,"100,000 .. 200,000",39,0,75,0,0,0,0,14
295710,295710,Darkwind: War on Wheels,Psychic Software,Psychic Software,,203,240,0,"100,000 .. 200,000",10,0,10,0,0,0,0,3
663090,663090,Granado Espada,"IMCGAMES Co.,Ltd.","IMCGAMES Co.,Ltd.",,409,304,0,"100,000 .. 200,000",12,0,12,0,0,0,0,1806
413170,413170,Metal Assault,GNISoft,"Gravity Interactive, Inc.",,175,128,0,"100,000 .. 200,000",35,0,35,0,0,0,0,0
397040,397040,Sphere III: Rage of the Devastator,GameXP.com,GameXP.com,,160,177,0,"100,000 .. 200,000",141,0,141,0,0,0,0,9
520860,520860,Impulse of War,Dmitry Medvedev,Dmitry Medvedev,,307,153,0,"100,000 .. 200,000",32,0,32,0,0,0,0,1
781440,781440,"OH MY GOD, LOOK AT THIS KNIGHT",Foxoft,AZAMATIKA,,1251,54,0,"100,000 .. 200,000",23,0,34,0,0,0,0,1
340350,340350,Quintet,Carmine T. Guida,Carmine T. Guida,,267,90,0,"100,000 .. 200,000",43,0,41,0,0,0,0,0
362070,362070,Metal Reaper Online,N2Games,"Sesisoft, JC Planet",,341,141,0,"100,000 .. 200,000",40,0,40,0,0,0,0,0
335820,335820,Dream Of Mirror Online,SoftStar,SubaGames,,272,221,0,"100,000 .. 200,000",12,0,15,0,0,0,0,23
335430,335430,Grimoire: Manastorm,Omniconnection,Omniconnection,,717,318,0,"100,000 .. 200,000",153,0,213,0,0,0,0,2
625430,625430,Doodle God Blitz,JoyBits Ltd.,JoyBits Ltd.,,408,202,0,"100,000 .. 200,000",205,0,307,0,0,0,0,5
476460,476460,Picross Touch,Jon Gallant,jgallant,,904,61,0,"100,000 .. 200,000",564,0,1100,0,0,0,0,107
838900,838900,Cereal Soup,Wild Arts LLC,Wild Arts LLC,,310,366,0,"100,000 .. 200,000",12,0,12,0,0,0,0,2
978270,978270,Sam & Dan: Floaty Flatmates,Pelican Party Studios,Pelican Party Studios,,337,23,0,"100,000 .. 200,000",0,0,0,0,0,0,0,5
685310,685310,Transport Defender,Coconut Shavers,Coconut Shavers,,275,69,0,"100,000 .. 200,000",75,0,75,0,0,0,0,79
795580,795580,THE DAY Online,Reloaded Studios,Reloaded Studios,,350,261,0,"100,000 .. 200,000",8,0,10,0,0,0,0,0
600120,600120,Life Forge - Reborn ORPG,Life Forge Team,Pixel Life,,252,117,0,"100,000 .. 200,000",2834,0,234,0,0,0,0,1
707010,707010,Will To Live Online,AlphaSoft LLC,AlphaSoft LLC,,4657,1698,0,"100,000 .. 200,000",1535,139,1589,139,0,0,0,2130
1122750,1122750,异化之恶〇Abnormal Treatment,Eternal Dream,"Eternal Dream, 迷糊的安安",,1688,32,0,"100,000 .. 200,000",0,0,0,0,0,0,0,8
348620,348620,Voices from the Sea,Zeiva Inc,Zeiva Inc,,1138,79,0,"100,000 .. 200,000",18,0,33,0,0,0,0,0
445130,445130,The Average Everyday Adventures of Samantha Browne,Lemonsucker Games,Lemonsucker Games,,765,178,0,"100,000 .. 200,000",8,0,10,0,0,0,0,0
381640,381640,Allods Online RU,IT Territory,MY.GAMES,,488,349,0,"100,000 .. 200,000",83,0,125,0,0,0,0,55
1017100,1017100,Territory Idle,Aleksandr Golovkin,Aleksandr Golovkin,,871,192,0,"100,000 .. 200,000",0,0,0,0,0,0,0,721
297210,297210,Famaze,Oryx Design Lab,Oryx Design Lab,,291,77,0,"100,000 .. 200,000",30,0,53,0,0,0,0,0
411480,411480,BATTLECREW Space Pirates,DONTNOD ELEVEN,DONTNOD ELEVEN,,100,88,0,"100,000 .. 200,000",39,0,39,0,0,0,0,0
964350,964350,At Home Alone,阿正不经,0Cube,,1297,233,0,"100,000 .. 200,000",0,0,0,0,0,0,0,5
936780,936780,Warplanes: WW2 Dogfight,Home Net Games,Home Net Games,,625,134,0,"100,000 .. 200,000",0,0,0,0,0,0,0,52
787450,787450,KOEWOTAYORINI / 声之寄托,あみそ組,"Pujia8 Studio, Gamera Game",,707,107,0,"100,000 .. 200,000",259,0,501,0,0,0,0,4
352160,352160,Curse of Mermos,TEAM101,TEAM101,,155,114,0,"100,000 .. 200,000",7,0,10,0,0,0,0,0
522230,522230,The Fishing Club 3D,Robot Riot UG (haftungsbeschränkt),Robot Riot UG (haftungsbeschränkt),,223,90,0,"100,000 .. 200,000",2,0,2,0,0,0,0,77
891220,891220,pla_toon,SoundAndFuryGames,SoundAndFuryGames,,957,164,0,"100,000 .. 200,000",0,0,0,0,0,0,0,4
799860,799860,BREATHE,dotBunny,dotBunny,,162,165,0,"100,000 .. 200,000",10,0,10,0,0,0,0,0
409690,409690,Pink Heaven,Studio Pixel,PLAYISM,,617,63,0,"100,000 .. 200,000",23,0,23,0,0,0,0,0
781030,781030,DK Online,Masangsoft,Masangsoft,,223,315,0,"100,000 .. 200,000",0,0,0,0,0,0,0,4
528060,528060,東周列萌志 Philosophic Love,"IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.","IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.",,570,47,0,"100,000 .. 200,000",0,0,0,0,0,0,0,6
1230410,1230410,Chaos,Frinky,Frinky,,948,144,0,"100,000 .. 200,000",0,0,0,0,0,0,0,28
1252250,1252250,The Celtos,Douglas Mello,The Celtos,,91,22,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
557810,557810,Clicker Guild,Fox Dawn,Fox Dawn,,317,265,0,"100,000 .. 200,000",194,0,365,0,0,0,0,7
1194840,1194840,Frog Fractions: Game of the Decade Edition,"Twinbeard, Inc.","Twinbeard, Inc.",,1006,46,0,"100,000 .. 200,000",34,0,34,0,0,0,0,6
663760,663760,Outgun,"Fabiana Cecin, Niko Ritari, Jani Rivinoja",Onlumi.dev,,7,0,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
351790,351790,Invisible Apartment,"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production,,287,118,0,"100,000 .. 200,000",143,0,143,0,0,0,0,0
614940,614940,The Misfits,"PigDogGames,LLC","PigDogGames,LLC",,188,144,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
467380,467380,Khimera: Destroy All Monster Girls,Suits &amp; Sandals,Suits &amp; Sandals,,1109,55,0,"100,000 .. 200,000",533,0,543,0,0,0,0,2
1089650,1089650,Project Zero Deaths,UAB Detis,UAB Detis,,417,109,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2
472680,472680,Elisa: The Innkeeper - Prequel,Neoclassic Games,Neoclassic Games,,552,157,0,"100,000 .. 200,000",4,0,4,0,0,0,0,0
994200,994200,天际起源 The Ark of Horizon,MiaoXi Studio,MiaoXi Studio,,340,281,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
719640,719640,War Planet Online: Global Conquest,Gameloft,Gameloft,,272,181,0,"100,000 .. 200,000",5,0,5,0,0,0,0,327
1274290,1274290,Kidnapped Girl,TroyHolman,TroyHolman,,1800,298,0,"100,000 .. 200,000",0,0,0,0,0,0,0,11
434520,434520,Simutrans,The Simutrans Team,The Simutrans Team,,291,90,0,"100,000 .. 200,000",17,0,3,0,0,0,0,30
